IdPublisher,PublisherName
49646,Kiri Saftler LLC
49647,"Shannongrove Press, Inc."
49648,Friede Publications
49649,Alliance for Catholic Education Press
49650,Caravel Books
49651,Portsmouth N.H. USA
49652,Publius Press
49653,Attis Publishing
49654,SBA Network
49655,"Sean Kelly Gallery, New York"
49656,Your Business
49657,"Black Dog Innovations, Inc."
49658,Brynmorgen Press
49659,Cheim & Read
49660,ICA Philadelphia
49661,Philadelphia Exhibitions Initiative
49662,Dorchester Publishing Co Inc
49663,Foundation of Thanatology
49664,Healthspan Communications
49665,Night Howl Productions
49666,Bee Publishing
49667,"CDG Books Canada, Inc. / Macmillan Canada"
49668,Wordsworth Editions Lrd
49669,Iman Publishing House
49670,Baker Publishing
49671,Los Angeles Book Corp.; Distributed by Funk & Wagnalls
49672,Silhouette Spanish
49673,Tyke Corporation
49674,Camelot/Avon Books
49675,Silhouette Audio
49676,Current Conceptions
49677,Attitude Press
49678,Anthropos / Universidad Autónoma Metropolitana
49679,Sports Masters
49680,Player Press Inc.
49681,PASSIM
49682,Stellium Press
49683,Simon Aguilar
49684,Reference Press (FL)
49685,NADA Productions
49686,Colchester Archaeological Group
49687,Craigmillar Communiversity Press
49688,Lollard House
49689,Seguinte
49690,D.C. Heath and Company
49691,Real Life Stories
49692,Pretty Please Press
49693,Faber Paperbacks/Faber & Faber Ltd.
49694,Progress & Freedom Foundation
49695,G Allan Roeher Inst Kinsman
49696,Soulprint Pub.
49697,Colken Publishers
49698,Bosworth & Co. Ltd.
49699,Llewellyn
49700,"Steven Dworman Enterprises, Incorporated"
49701,Ripley Entertainment
49702,Quinta Essentia
49703,Craftsworld Books
49704,Acc Publishing Group Ltd
49705,Crime and Social Justice Associates
49706,P3 Publications
49707,African Publishing Group
49708,Druze Heritage Foundation
49709,Mss State University of New York
49710,William Blake Trust/Tate Gallery
49711,Grolier Book Club Edition
49712,Nornel Associates
49713,Queer Press Non-Profit Community Publishing of Toronto
49714,Phony Lid Publications
49715,Hollywood Circle Press
49716,Womanspirit Press
49717,Kanji Press
49718,Taoism Publisher
49719,College de France Institut Des Hautes Ecoles I.E
49720,Universidad Autonoma del Estado de Mexico
49721,Mickler House Publishers
49722,"Sanctuary Publishing, Ltd."
49723,New Paradigm Books
49724,"Ethnic Studies Library, University of California, Berkeley"
49725,Univ of Toronto Pr
49726,Andy Warhol Museum
49727,Dramatic Pub. Co.
49728,Pennypress
49729,Lollipop Power Books
49730,Willowbrook Press
49731,Hand Print
49732,Biblical Dogs
49733,Cedar Tree Books
49734,Muncaster Press
49735,Perigee Books/Putnam Publishing Group (NY)
49736,TGM
49737,Moonlight Publications
49738,dtv Deutsche Taschenbuch Verlag
49739,"Harry N Abrams, Inc. (NY)"
49740,Professional Press
49741,Thornton Reyner Ventures
49742,Fireside ; Simon & Schuster Inc
49743,Dell Publishing/A Laurel Book
49744,Writers' International
49745,KCP Poetry
49746,Disneyland Records
49747,11/9 Publishing
49748,El País-Aguilar
49749,Gerrard Pub. Co.
49750,Ediciones Caligraf
49751,Atophill Publishing
49752,Tree Frog Press
49753,Vajradhatu Publications
49754,B. Morrison
49755,National Archives of South Africa National Archives of South
49756,El Aleph
49757,TEE Publishing Ltd
49758,"Women's Press Ltd, The"
49759,Weathervane Press
49760,BPS Pariyatti Editions
49761,Loeb Classical Library 285
49762,The Quilliam Press
49763,Starlatch Press
49764,As-Sunna Foundation of America
49765,Kahley House Publishing
49766,The Ferrer Institute
49767,"Nelson-Atkins Museum of Art, Kansas City, Missouri"
49768,Erskine Press
49769,Henry Holt & Co (P)
49770,White Wolf Pub
49771,Firstworks Publishing Company
49772,Mantle Ministries Press
49773,Word Entertainment Music
49774,Malter Institute for Natural Development
49775,Ecomomica (Client Press)
49776,Bar Nothing Books
49777,"Dalkeith/Greystone, Inc."
49778,AltaMira Press
49779,M.J.M. Publishing
49780,O'MARA MICHAEL
49781,Soar Dime
49782,Gemini
49783,Gothic Image
49784,Connections Book Publishing Ltd
49785,Scala: HarperCollins Publishers
49786,Ibidem-Verlag Jessica Haunschild u. Christian Sch on
49787,Westdeutscher  Verlag
49788,Brookings Institution
49789,Edition Reuss
49790,Haufe Verlag
49791,"Luchterhand Literaturverlag, München"
49792,Del Rey (NYC)
49793,Niemann
49794,Wolfhound Press Ltd.
49795,Leiden University Press
49796,Koninklijk Instituut voor de Tropen
49797,"Billboard Books/Watson-Guptill Publications/BPI Communications, Inc."
49798,Westbury Academic & Scientific Pub.
49799,Barbour Books; Miniature edition
49800,Kiku Educational Institute
49801,Textile Museum
49802,Silhouette Signature Collection
49803,Printers Shopper Press
49804,Heyne Bücher 42
49805,Ringside Books
49806,岩崎書店
49807,Junior Welfare League of Enid
49808,Sivan
49809,"Sivan, Boulevard"
49810,Word in Season Publications
49811,PF and Associates
49812,Divine Techniques Publishing
49813,4G Publishing
49814,Dar J Publishing
49815,"Advanced Vivarium Systems Inc.,U.S."
49816,Ladies of Caliber Publishing
49817,Haymon
49818,Buddafly Books
49819,Arcadia Pubns
49820,Donna Perugini Books
49821,Boekerij
49822,Gazette Enterprises
49823,Sumizdat
49824,"Independent School Press, Inc."
49825,"The Folger Shakespeare Library, Washington, DC"
49826,Akron Beacon Journal
49827,"Red River, India"
49828,Ed. de Paris
49829,Sands Publishing Llc
49830,Hard-Pressed Books.
49831,Green Media Group
49832,Methuen Young Books (London)
49833,Belhaven Press
49834,Valiz/Wimby!
49835,Edciones Altea
49836,PHP研究所
49837,Penguin Books (UK/NY)
49838,BSBI
49839,The Book Society of Canada Ltd
49840,"Willowdale, Ont. ; Buffalo, N.Y. : Firefly Books"
49841,"HarperSanFrancisco, a division of HarperCollins Publishers"
49842,BlackSwan
49843,Snapping-Turtle Guide
49844,Brethren Pr
49845,Groundbreaking Press
49846,Philippine Center for Investigative Journalism
49847,Bamboo Ridge Pr
49848,Lee A. Silva
49849,"Healing Couch, Inc."
49850,Tanika's Books
49851,International Service Organization of SAA Inc.
49852,Bendon Publishing
49853,Steele Roberts
49854,Sierra Pacific Publishing
49855,Aro Books Inc.
49856,"Two-Can Publishing, Inc."
49857,Oxford Univeristy Press
49858,Heat Press
49859,Viking Penguin Inc.
49860,Big Mountain Pub
49861,Wild Food Company
49862,Kevin Bohacz
49863,Randham Printed Matter
49864,Libretto
49865,Anno Mundi Books
49866,Colorado Dept. of Natural Resources
49867,Miramax Books (NYC)
49868,National Union of Christian Schools (now Christian Schools International)
49869,Ellora´s Cave Publishing Inc
49870,Tigerpress
49871,The Heritage Foundation
49872,Robyn Z Moon Publishing
49873,Laurel P
49874,Sophia Academic Press
49875,Excelsior Music Publishing Company
49876,Society for the Study of Amphibians and Reptiles
49877,Espasa Calpe. Colección Clásicos castellanos
49878,"Vintage Books,India"
49879,Soma Graphics
49880,Tms
49881,Pontalba Press
49882,Greenwillow
49883,Condor Pub Co
49884,Thenetwork Administrator
49885,Front Porch Pub.
49886,Verlag der Salzburger Druckerei
49887,Dustbooks
49888,Harenberg Verlag
49889,Tonearm Productions
49890,Raintree Paperbacks
49891,First Biltmore Corporation
49892,Stovepiper Books Media
49893,Bobbs-Merrill Co. (Indianapolis)
49894,London: Avernus/Hodder & Stoughton
49895,Longman Group UK Ltd
49896,Time-Life Internat.
49897,Tribune Pub
49898,Waddington Galleries
49899,HarperCollins Publishers Australia
49900,Wayne State Univ Pr
49901,West Virginia University
49902,Blue Cubicle Press
49903,Hawaiian Service
49904,Ta-Ha Publishers Ltd
49905,Wellred
49906,Hodder and Stoughton (London)
49907,Nuith Publications
49908,Holy Trinity Monastery
49909,Harper Brothers (NYC)
49910,Selene River Press
49911,F+w Media
49912,Entertainmentpro/Quite Specific Media
49913,EP
49914,Barrett-James Books
49915,Access Press
49916,Fisher Park Press
49917,Rowhouse Publishing
49918,H Hamilton
49919,Penguin Books Ltd - Puffin Books
49920,Zendow Press
49921,NewDay Publications
49922,Pembroke Pub Ltd
49923,Skirt!
49924,Deutscher Verlag Fur Kunstwissenschaft
49925,Amanah - Lontar
49926,Canary Publications
49927,MacLehose Press
49928,Leaf Publishing
49929,Lubrecht & Cramer Ltd
49930,Arawak Pubublication
49931,Hallelujah Publishing
49932,Taifu Comics
49933,Schott Music Corp.
49934,Margaret K. McElderry Atheneum
49935,Kage Do Productions
49936,Atlantic Publishing Co
49937,Japan Playwrights Association
49938,Univ of Massachusetts Press
49939,Stein & Day Pub
49940,Sangam Books Ltd.
49941,Washington Writers Pub. House
49942,Sharada Pub. House
49943,HRD Press Inc.
49944,Real World Publications
49945,United States Catholic Conference -- USCCB
49946,Vz Publications
49947,Water Environment Research Foundation
49948,Puffin/Penguin Books (NY)
49949,"London: British Museum & Ithaca, Cornell University Press"
49950,Scholastic Children
49951,Calmann and King / Prentice Hall
49952,Editions Heritage
49953,Snuggle Up Books
49954,Baton Rouge: Louisiana State University Press
49955,Luchterhand Literaturvlg
49956,"Time Life, Inc"
49957,Gael Linn
49958,Blue Waters Publications
49959,Hippo Press
49960,American Production Services
49961,Swn Publishing
49962,National Foundation for Credit Counseling
49963,Bear Manor Media
49964,"One World/Ballantine Books, Inc."
49965,Heinemann Publishing
49966,"Leo Cooper, Ltd."
49967,Penguin Books (NZ)
49968,"Somerset, Ltd."
49969,Gramercy Books/dilithium Press Ltd.
49970,Chilton Book Co
49971,Jewish Pubn Society
49972,Oak Knoll Pr
49973,Creative Thinking Association
49974,"Lothrop, Lee & Shepard Books"
49975,"Prentice Hall (Lebanon, IN)"
49976,Virginia Ghosts
49977,Berkley Publishing Corp. (NYC)
49978,I.R. Horst
49979,HarperPerennial (A Division of HarperCollinsPublishers)
49980,"Müller (Otto), Salzburg"
49981,Meredco
49982,Bellew Publishing
49983,Blackest Heart Media
49984,Kerpluggo Books LLC
49985,Fourth Line Press
49986,Univ of California Inst of
49987,Stone In The Surf Press
49988,Headlands Press
49989,RS Publications
49990,Virgin Bks
49991,Bigtree Press
49992,Save Children
49993,Ird - Inst. Rech. Devel.
49994,"Methuen Drama, A&C Black"
49995,Jane's Dog Guide
49996,"House of Stratus, uk"
49997,Kardamitsa Publications
49998,One Hope Ministry
49999,Korporacja Ha!art
50000,"Emecé Editores, S. A."
50001,Arbor House Publ. Co. (NY)
50002,Architecture Foundation
50003,Victorian Aboriginal Legal Service Cooperative
50004,T.L. Tower
50005,William Carey Library Pub
50006,H.M.S.O. for Welsh Office
50007,Presses Universitaries deFrance
50008,Levine Museum of the New South
50009,Earth Garden Magazine
50010,Udyat
50011,Twin Oaks Publishing
50012,The World Publishing Company
50013,Robert laffont
50014,"Hamish Hamilton,London Children's Books"
50015,Deutcher Taschenbuch Verlag
50016,PublicAffairs/Perseus Books Group
50017,Amer Assn of Petroleum Geologists
50018,Sandcastle Publishing LLC
50019,Intl Society for Performance Improvement
50020,Viator Books
50021,Turath Publishing
50022,Thorndike Press - Large Print
50023,Zysk i S-ka
50024,Earth Time Publications
50025,MDS Pub.
50026,Dundalgan
50027,Reality Books
50028,Planeta Booket
50029,Albion Press
50030,Carden Jennings
50031,Manitowish River Press
50032,Down to Earth Books
50033,First Bryan Baptist Church
50034,Wydawn. Uniwersytetu Jagiellonskiego
50035,NIIT
50036,Watson-Guptill Publication
50037,Liquid Comics
50038,Cellar Book Shop
50039,Headway Hodder & Stoughton
50040,Solidaridad Publishing House
50041,"Motorbooks, Voyageur Press"
50042,Shinshokan
50043,Mangaline
50044,Stokes Publishing Company Inc
50045,Kodokawa Shoten
50046,Peace Corps Online
50047,vss-verlag
50048,Available form G.S. Brown
50049,Walters Art Museum
50050,Ebenella Music
50051,C.Davies (Publishers) Ltd.
50052,Hubbard Small Press Publications
50053,New Frontier
50054,The Friday Project Limited
50055,Aarhus Univ Pr
50056,Éditions Zodiaque
50057,Fulcrum Publishing/Speaker's Corner
50058,Devorss & Co (Txp)
50059,"Crown Pub., Inc., NY"
50060,Non-Sport Update
50061,Giant Publishing
50062,Firefly Books Ltd
50063,Word Kids
50064,Hafner Pub. Co.
50065,Stephen P. Tubbs
50066,"Penguin Books, India"
50067,Karolinum
50068,Platkus
50069,Chambers Fine Art/BBC
50070,Bayly Art Museum
50071,Runpast Publishing
50072,Alibri
50073,Pattloch Verlag
50074,A. Francke Verlag GmbH
50075,Music Sales Group
50076,Wellness Press
50077,Artes de Mexico
50078,Spalding & Wallace Publishing
50079,Kremayr & Scheriau
50080,DLSIJ Press
50081,La Documentation française
50082,"Editions Du Centre National de la Recherche Scientifique: Diffusion, Presses Du Cnrs"
50083,BookSurge Publishing. LLC.
50084,Bourbon Street Books
50085,Unbelievable Alligator Press
50086,Prakash Books
50087,Vermont Department of Agriculture
50088,Andre Deutsch Ltd (London)
50089,"Random House Mondadori,"
50090,Inspire Publications
50091,David C. Cook Publishing Company
50092,Bachem
50093,McGill-Queens University Press
50094,Golden Books/Western Publishing
50095,Joel Lovstad Publishing
50096,Bighorn Publishing
50097,University of Kent at Canterbury
50098,Isis Publishing Ltd
50099,Consejo Para la Cultura y las Artes de Chiapas
50100,Rebis
50101,Edições Asa
50102,Edicões Asa
50103,Asia Information Associates Limited
50104,"Petunia Press, Incorporated"
50105,Pelanduk Pubns Sdn Bhd
50106,Absolutely Essential Company
50107,Insiders Guides
50108,"Center for Urban Policy Research, Rutgers University"
50109,"Chatto & Windus, U.S.A.,"
50110,Seaview Publishing
50111,"Jones and Bartlett Publishers,  Inc."
50112,Graefe und Unzer Verlag
50113,Young Life Specialties
50114,Rba
50115,Barrons Educational Series Inc.
50116,Blueroad Press
50117,Shambhala Publications Inc
50118,Avenel Books Crown Pub.
50119,Aetherius Soc.
50120,Akirim Press
50121,Wicklewood Books
50122,Storm Peak Pr
50123,St Pauls Bibliographies
50124,"Ediciones Trea, SL"
50125,Fundacion Municipal de Cultura del Ayuntamiento de Cádiz
50126,WWW.Theintelligentcommunity.com
50127,Seneca-Secor Books
50128,Lycos Press
50129,Heel
50130,Muller
50131,Mansalva
50132,Parragon Books Ltd.
50133,German Ceramic Society
50134,Programs for Education
50135,Infinity Verlag Gmbh
50136,B. Grasset (Paris)
50137,Unmuzzled Ox Press
50138,Para Research
50139,Write That Press
50140,Signet Classic (an imprint of Dutton New American Library)
50141,California Music
50142,Humanityworks
50143,Humanity Works
50144,Better Bridge Now
50145,Gallimard : Nouveaux-Loisirs
50146,The New York Academy of Sciences
50147,Palgrave / Macmillan
50148,Caretrust Publications
50149,Conchbooks/Bay Foreign Language Bks
50150,Barnes & Noble Imports
50151,Kabel
50152,State Historical Society of Iowa
50153,cbj Verlag
50154,Macdonald Printers (Edinburgh) Ltd
50155,Henry Moore Institute
50156,Digging Deeper
50157,Hayden Publishing
50158,Feldheim Pub
50159,Questar Publishers
50160,Pressed Wafer
50161,RoutledgeCurzon
50162,Signet (New American Library)
50163,Additions Press
50164,Babun Group
50165,Le Club des Masques
50166,Univ Philippines Pr
50167,Living Essence Foundation
50168,Whatcom Museum of History & Art
50169,Sterling Agency
50170,Econ Taschenbuch Verlag
50171,Guide artistiche Electa
50172,Sundog Ltd
50173,Medical Examination Pub. Co.
50174,Wai wen chu ban she
50175,Foreign Languages Press = Wai wen chu ban she
50176,Atria Books (Simon & Schuster)
50177,South Sea Publishing
50178,Evan-Moor Educational Publisher
50179,Personnel Decisions International Corp.
50180,"Dreamworld Unlimited, LLC"
50181,Les editions de la courte echelle
50182,Mengès
50183,Boréal Express
50184,Heyward Coleman
50185,Learning Technics Inc
50186,National Gandhi Museum in association with Gyan Pub. House
50187,Sea Challengers Natural History Books
50188,Vox13 Publishing
50189,Children's Publishing
50190,Funfax Ltd
50191,Cove Books
50192,Youth Policy Institute
50193,Daniela Piazza
50194,Mustard Seed Pr
50195,Mcgraw-Hill Company
50196,Hermon Press
50197,Anvil Publishers
50198,R. Al.Rayis Lil-Kutub Wa-Al-Nashr
50199,Washington Summit Publishers
50200,Onlywomen Press Ltd
50201,Snowbooks Ltd
50202,Thomson-Engineering
50203,Nottinghamshire County Council
50204,Editions du Comité des travaux historiques et scientifiques
50205,Hemma
50206,BB art
50207,Valiant Entertainment LLC
50208,Verlag Im Waldgut
50209,Brockart Books
50210,Chippewa Valley Museum
50211,Podium
50212,H Kliczkowski
50213,Spiral Pub Inc
50214,The Romance Treasury Association
50215,K & K Houston
50216,Tisch 7
50217,Archie Comic Publications
50218,Krug & Schadenberg
50219,Koehler & Amelang
50220,Polirom
50221,Wings of Dawn Pub Co
50222,Plenum Medical Book Company
50223,EquiMedia
50224,Signature Publications Inc
50225,Gaslight Publications
50226,Süddeutsche Zeitung Edition
50227,John Wiley & Sons Inc. (NY et al.)
50228,Cornell Univ East Asia Program
50229,"Bauer, Freiburg"
50230,Klett (Ernst) Verlag
50231,Scribal Press
50232,Write on Writers
50233,Camden Abu Dis Friendship Association
50234,Hörplanet
50235,Gulliver Publishing
